customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,HasInternetService,TotalServices,LoyaltyCategory,AvgMonthlyCharges,HadPriceIncrease,HasFamilySupport,IsHighValue,ChargeDifference,TotalChargesCategory
6734-PSBAW,1,0,1,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),23.55,1723.95,0,1,0,Long-term,23.94375,0,1,0,-0.3937500000000007,High
3930-ZGWVE,1,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,0,1,0,New,19.75,0,0,0,0.0,Low
2639-UGMAZ,1,1,0,0,71,0,0,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,56.45,3985.35,0,0,4,Long-term,56.131690140845066,1,0,0,0.3183098591549367,Very High
2876-GZYZC,0,0,0,0,13,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.95,1215.65,0,0,1,Loyal,93.51153846153846,0,0,0,-7.561538461538461,Medium
6207-WIOLX,0,0,1,1,25,0,0,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),58.6,1502.65,1,0,5,Very Loyal,60.106,0,1,0,-1.5060000000000002,High
8587-XYZSF,1,0,0,0,67,1,0,DSL,No,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),50.55,3260.1,0,0,1,Long-term,48.65820895522388,1,0,0,1.8917910447761201,High
3091-FYHKI,1,0,0,0,1,0,0,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.45,35.45,1,0,1,New,35.45,0,0,0,0.0,Low
2372-HWUHI,1,0,0,0,2,1,0,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.35,81.25,1,0,0,New,40.625,1,0,0,3.7250000000000014,Low
7799-LGRDP,0,0,0,0,43,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1188.2,0,1,0,Long-term,27.632558139534886,0,0,0,-1.932558139534887,Medium
7850-VWJUU,0,0,0,0,23,1,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.0,1778.5,0,0,1,Loyal,77.32608695652173,0,0,0,-2.326086956521735,High
3774-VBNXY,0,0,1,1,64,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,1277.75,0,1,0,Long-term,19.96484375,1,1,0,0.2351562499999993,Medium
6217-KDYWC,1,0,0,1,57,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.6,1170.55,0,1,0,Long-term,20.5359649122807,0,1,0,-0.9359649122806992,Medium
0390-DCFDQ,0,1,1,0,1,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.45,70.45,1,0,0,New,70.45,0,1,0,0.0,Low
3146-MSEGF,0,1,1,1,72,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.05,6425.65,0,0,6,Long-term,89.24513888888889,0,1,1,-1.1951388888888914,Very High
4080-OGPJL,0,0,0,0,8,1,1,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,71.15,563.65,1,0,3,New,70.45625,1,0,0,0.6937500000000085,Medium
1095-WGNGG,0,0,1,0,61,1,1,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),101.05,5971.25,0,0,3,Long-term,97.88934426229508,1,1,1,3.1606557377049143,Very High
2636-SJDOU,1,0,0,0,64,1,1,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),84.3,5289.05,0,0,2,Long-term,82.64140625,1,0,1,1.6585937499999943,Very High
1131-QQZEB,1,1,1,0,71,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.95,1756.2,0,1,0,Long-term,24.735211267605635,0,1,0,-0.7852112676056358,High
5716-EZXZN,0,0,1,1,65,1,1,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),99.05,6416.7,0,0,4,Long-term,98.71846153846154,1,1,1,0.33153846153845734,Very High
6837-BJYDQ,1,0,0,0,3,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,61.35,0,1,0,New,20.45,0,0,0,-0.8499999999999979,Low
2135-RXIHG,1,0,0,0,1,1,0,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.65,45.65,1,0,0,New,45.65,0,0,0,0.0,Low
6440-DKQGE,1,0,0,1,30,1,0,DSL,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),64.5,1929.95,0,0,3,Very Loyal,64.33166666666666,1,1,0,0.16833333333333655,High
3466-BYAVD,1,0,1,1,15,1,0,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,69.5,1071.4,0,0,4,Loyal,71.42666666666668,0,1,0,-1.9266666666666765,Medium
3780-YVMFA,0,0,1,1,8,1,0,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,68.55,564.35,0,0,3,New,70.54375,0,1,0,-1.9937500000000057,Medium
3874-EQOEP,1,0,0,0,7,1,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,95.0,655.5,1,0,2,New,93.64285714285714,1,0,0,1.3571428571428612,Medium
1679-JRFBR,0,0,1,1,70,1,1,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),108.15,7930.55,0,0,5,Long-term,113.29357142857143,0,1,1,-5.14357142857142,Very High
9073-ZZIAY,1,0,1,1,62,1,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,86.1,5215.25,0,0,6,Long-term,84.11693548387096,1,1,1,1.9830645161290334,Very High
3077-RSNTJ,0,0,1,1,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,113.5,0,1,0,New,18.916666666666668,1,1,0,0.7833333333333314,Low
6551-GNYDG,0,0,1,1,14,1,0,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),80.9,1152.8,0,0,1,Loyal,82.34285714285714,0,1,0,-1.442857142857136,Medium
9167-APMXZ,0,0,0,0,22,1,1,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,0,0,1,Loyal,82.81590909090909,1,0,0,1.3340909090909179,High
2749-CTKAJ,1,0,1,1,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,419.9,0,1,0,Loyal,19.086363636363636,1,1,0,1.0636363636363626,Medium
6371-NZYEG,1,0,1,1,16,1,0,DSL,Yes,No,Yes,No,Yes,No,Two year,0,Mailed check,64.25,1024.0,0,0,3,Loyal,64.0,1,1,0,0.25,Medium
7554-NEWDD,1,0,0,0,10,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,251.6,0,1,0,New,25.16,1,0,0,0.5399999999999991,Low
8992-VONJD,0,0,0,1,13,1,0,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,56.0,764.55,0,0,2,Loyal,58.81153846153846,0,1,0,-2.8115384615384613,Medium
0867-MKZVY,0,0,1,0,20,1,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,82.4,1592.35,1,0,1,Loyal,79.61749999999999,1,1,0,2.782500000000013,High
4482-EWFMI,0,0,0,0,2,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,135.2,0,0,0,New,67.6,1,0,0,2.1000000000000085,Low
4648-YPBTM,1,0,0,0,53,1,1,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),73.9,3958.25,0,0,4,Long-term,74.68396226415095,0,0,0,-0.7839622641509436,Very High
2907-ILJBN,0,0,1,1,11,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,233.9,0,1,0,New,21.263636363636365,0,1,0,-0.663636363636364,Low
6345-FZOQH,1,0,1,0,69,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,1363.45,0,1,0,Long-term,19.76014492753623,1,1,0,0.13985507246376727,Medium
3376-BMGFE,0,0,0,0,4,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.9,273.0,1,0,0,New,68.25,1,0,0,2.6500000000000057,Low
5997-OPVFA,1,0,1,0,72,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.05,6254.45,0,0,6,Long-term,86.86736111111111,1,1,1,2.1826388888888886,Very High
3445-HXXGF,1,1,1,0,58,0,0,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,45.3,2651.2,1,0,3,Long-term,45.710344827586205,0,1,0,-0.4103448275862078,High
1159-WFSGR,0,0,1,1,16,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.4,321.4,0,1,0,Loyal,20.0875,1,1,0,0.3125,Low
7654-YWJUF,1,0,1,0,43,1,0,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Bank transfer (automatic),84.25,3539.25,0,0,3,Long-term,82.30813953488372,1,1,0,1.941860465116278,High
1875-QIVME,0,0,1,0,2,1,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.4,242.8,1,0,4,New,121.4,0,1,0,-17.0,Low
6727-IOTLZ,1,0,1,0,14,1,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.95,1181.75,0,0,5,Loyal,84.41071428571429,0,1,0,-2.460714285714289,Medium
0691-JVSYA,0,0,1,0,53,1,0,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),94.85,5000.2,1,0,3,Long-term,94.3433962264151,1,1,1,0.5066037735848994,Very High
5918-VUKWP,0,0,0,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,654.55,0,1,0,Very Loyal,20.4546875,1,0,0,0.09531250000000213,Medium
1744-JHKYS,0,0,1,0,34,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,24.7,780.2,0,1,0,Very Loyal,22.947058823529414,1,1,0,1.7529411764705856,Medium
2656-FMOKZ,0,1,0,0,15,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.45,1145.7,1,0,0,Loyal,76.38000000000001,0,0,0,-1.9300000000000068,Medium
2070-FNEXE,0,1,0,0,7,1,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),76.45,503.6,1,0,1,New,71.94285714285715,1,0,0,4.507142857142853,Medium
5947-SGKCL,0,0,1,1,15,1,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,0,0,4,Loyal,103.95,1,1,0,1.3999999999999915,High
3712-PKXZA,1,0,1,0,61,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,1252.0,0,1,0,Long-term,20.524590163934427,1,1,0,0.0254098360655739,Medium
6317-YPKDH,0,0,0,0,1,0,0,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),29.95,29.95,1,0,1,New,29.95,0,0,0,0.0,Low
6582-OIVSP,0,0,0,0,1,1,0,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.3,45.3,0,0,0,New,45.3,0,0,0,0.0,Low
9367-WXLCH,1,0,0,0,8,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),84.5,662.65,1,0,1,New,82.83125,1,0,0,1.6687500000000028,Medium
5524-KHNJP,1,0,1,1,33,1,0,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),74.75,2453.3,0,0,4,Very Loyal,74.34242424242424,1,1,0,0.40757575757575637,High
1918-ZBFQJ,0,0,0,0,13,1,0,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.25,1111.65,1,0,2,Loyal,85.51153846153846,0,0,0,-6.261538461538464,Medium
1024-GUALD,0,0,1,0,1,0,0,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.8,24.8,1,0,0,New,24.8,0,1,0,0.0,Low
4827-USJHP,1,0,0,0,20,1,0,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,51.8,1023.85,0,0,1,Loyal,51.1925,1,0,0,0.6074999999999946,Medium
8167-GJLRN,1,0,0,0,3,0,0,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,30.4,82.15,0,0,1,New,27.383333333333336,1,0,0,3.016666666666662,Low
0956-SYCWG,0,0,0,0,13,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.65,244.8,0,1,0,Loyal,18.83076923076923,1,0,0,0.8192307692307672,Low
8017-UVSZU,0,0,1,0,40,1,1,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),56.6,2379.1,0,0,1,Long-term,59.4775,0,1,0,-2.8774999999999977,High
7100-FQPRV,1,0,1,1,43,1,1,DSL,Yes,No,No,Yes,No,Yes,One year,1,Credit card (automatic),71.9,3173.35,0,0,3,Long-term,73.79883720930232,0,1,0,-1.8988372093023145,High
2472-OVKUP,1,0,1,0,6,1,0,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,91.0,531.0,1,0,3,New,88.5,1,1,0,2.5,Medium
2984-RGEYA,0,0,1,1,69,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1375.4,0,1,0,Long-term,19.933333333333334,0,1,0,-0.18333333333333357,Medium
9680-NIAUV,0,0,1,1,72,1,1,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),109.7,8129.3,0,0,5,Long-term,112.90694444444445,0,1,1,-3.2069444444444457,Very High
2146-EGVDT,1,0,1,1,59,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.3,1192.7,0,1,0,Long-term,20.215254237288136,0,1,0,-0.9152542372881349,Medium
2604-IJPDU,0,0,1,0,20,1,0,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,96.55,1901.65,0,0,4,Loyal,95.08250000000001,1,1,0,1.467499999999987,High
9178-JHUVJ,1,0,1,1,24,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,587.4,0,1,0,Loyal,24.474999999999998,0,1,0,-0.37499999999999645,Medium
6168-YBYNP,1,0,0,0,59,1,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.35,6519.75,0,0,5,Long-term,110.5042372881356,1,0,1,0.8457627118643956,Very High
7255-SSFBC,1,0,1,1,72,1,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),112.25,8041.65,0,0,5,Long-term,111.68958333333333,1,1,1,0.5604166666666686,Very High
3645-DEYGF,1,0,0,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,20.75,0,1,0,New,20.75,0,1,0,0.0,Low
9323-HGFWY,0,0,1,0,27,1,0,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Credit card (automatic),101.9,2681.15,0,0,4,Very Loyal,99.30185185185185,1,1,0,2.598148148148155,High
8544-GOQSH,0,0,0,0,14,1,0,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),80.05,1112.3,0,0,2,Loyal,79.45,1,0,0,0.5999999999999943,Medium
3363-DTIVD,1,0,1,1,71,1,1,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Electronic check,105.55,7405.5,0,0,4,Long-term,104.30281690140845,1,1,1,1.2471830985915489,Very High
7018-WBJNK,1,0,0,1,13,1,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),78.3,1033.95,0,0,1,Loyal,79.53461538461539,0,1,0,-1.2346153846153953,Medium
9142-KZXOP,1,0,0,0,44,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),68.85,2958.95,0,0,0,Long-term,67.24886363636364,1,0,0,1.601136363636357,High
7674-YTAFD,0,0,0,0,33,1,0,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),79.95,2684.85,0,0,2,Very Loyal,81.35909090909091,0,0,0,-1.4090909090909065,High
6348-SNFUS,1,0,1,1,72,0,0,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),55.45,4179.2,0,0,5,Long-term,58.044444444444444,0,1,0,-2.5944444444444414,Very High
1285-OKIPP,1,0,0,0,1,1,0,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.9,79.9,1,0,1,New,79.9,0,0,0,0.0,Low
7825-ECJRF,0,0,0,0,19,1,0,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.6,1934.45,1,0,5,Loyal,101.81315789473685,1,0,0,4.786842105263148,High
1347-KTTTA,1,0,1,0,64,1,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),102.45,6654.1,0,0,5,Long-term,103.9703125,0,1,1,-1.5203125000000028,Very High
7841-TZDMQ,1,0,0,0,2,1,0,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),46.0,84.5,1,0,0,New,42.25,1,0,0,3.75,Low
4195-NZGTA,0,0,0,0,1,0,0,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.25,25.25,0,0,0,New,25.25,0,0,0,0.0,Low
7157-SMCFK,1,0,0,1,61,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,1124.2,0,1,0,Long-term,18.42950819672131,1,1,0,1.3204918032786885,Medium
4709-LKHYG,0,0,1,1,29,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.0,540.05,0,1,0,Very Loyal,18.622413793103448,1,1,0,1.3775862068965523,Medium
2504-DSHIH,1,1,1,0,23,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.8,1975.85,0,0,1,Loyal,85.90652173913043,1,1,0,0.8934782608695713,High
0699-NDKJM,0,0,1,0,57,0,0,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0,0,5,Long-term,60.30614035087719,0,1,0,-1.5561403508771932,High
9286-BHDQG,1,0,1,1,72,0,0,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),45.25,3139.8,0,0,4,Long-term,43.608333333333334,1,1,0,1.6416666666666657,High
0230-WEQUW,1,0,1,0,66,0,0,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),56.6,3789.2,0,0,5,Long-term,57.41212121212121,0,1,0,-0.8121212121212054,High
2040-LDIWQ,1,0,1,1,65,1,1,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.2,5324.5,0,0,5,Long-term,81.91538461538461,1,1,1,2.2846153846153925,Very High
6496-JDSSB,0,0,0,0,8,1,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.0,624.6,0,0,1,New,78.075,1,0,0,1.9249999999999972,Medium
9408-SSNVZ,0,0,0,0,4,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,268.35,1,0,0,New,67.0875,1,0,0,3.0625,Low
4443-EMBNA,0,0,1,0,71,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,1836.9,0,1,0,Long-term,25.871830985915494,0,1,0,-1.1218309859154942,High
6469-MRVET,1,0,1,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.2,20.2,0,1,0,New,20.2,0,1,0,0.0,Low
0742-MOABM,1,0,1,0,4,1,0,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.05,179.35,1,0,1,New,44.8375,1,1,0,5.212499999999999,Low
5961-VUSRV,0,0,0,0,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.35,219.35,0,1,0,New,18.279166666666665,1,0,0,1.0708333333333364,Low
6778-JFCMK,1,0,0,0,24,0,0,DSL,Yes,No,No,No,Yes,Yes,One year,1,Mailed check,50.6,1288.75,0,0,3,Loyal,53.697916666666664,0,0,0,-3.097916666666663,Medium
6341-JVQGF,0,0,1,1,31,1,0,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,81.15,2545.75,0,0,5,Very Loyal,82.12096774193549,0,1,0,-0.9709677419354819,High
2232-DMLXU,0,0,1,0,1,1,0,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.2,55.2,1,0,1,New,55.2,0,1,0,0.0,Low
4811-JBUVU,1,0,0,0,30,1,1,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),89.9,2723.15,0,0,2,Very Loyal,90.77166666666668,0,0,0,-0.8716666666666697,High
0945-TSONX,0,0,1,1,47,1,1,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.3,4107.25,0,0,5,Long-term,87.38829787234043,0,1,0,-2.0882978723404335,Very High
2651-ZCBXV,1,0,0,0,54,1,1,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.0,5760.65,0,0,5,Long-term,106.6787037037037,1,0,1,1.3212962962962962,Very High
3316-UWXUY,1,0,0,0,50,1,0,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),93.5,4747.5,0,0,4,Long-term,94.95,0,0,1,-1.4500000000000028,Very High
8937-RDTHP,1,0,0,0,1,1,0,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,84.6,84.6,1,0,2,New,84.6,0,0,0,0.0,Low
7083-MIOPC,0,0,0,0,72,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,1566.9,0,1,0,Long-term,21.762500000000003,0,0,0,-1.5125000000000028,High
1984-GPTEH,0,0,0,0,29,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,25.15,702.0,0,1,0,Very Loyal,24.20689655172414,1,0,0,0.9431034482758598,Medium
1251-KRREG,1,0,0,0,2,1,1,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,54.4,114.1,1,0,1,New,57.05,0,0,0,-2.6499999999999986,Low
0621-JFHOL,0,0,0,0,10,0,0,DSL,No,No,No,Yes,No,No,Two year,1,Mailed check,29.6,299.05,0,0,1,New,29.905,0,0,0,-0.3049999999999997,Low
9903-LYSAB,1,0,1,0,18,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.15,1305.95,0,0,0,Loyal,72.55277777777778,1,1,0,0.5972222222222285,Medium
0094-OIFMO,0,1,0,0,11,1,0,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.0,1120.3,1,0,3,New,101.84545454545454,0,0,0,-6.845454545454544,Medium
9227-UAQFT,1,0,0,0,16,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,284.35,0,1,0,Loyal,17.771875,1,0,0,1.9781249999999986,Low
7301-ABVAD,0,0,0,0,72,1,1,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.6,6350.5,0,0,5,Long-term,88.20138888888889,0,0,1,-1.6013888888888914,Very High
6614-FHDBO,1,0,0,0,72,1,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),109.2,7878.3,0,0,5,Long-term,109.42083333333333,0,0,1,-0.22083333333333144,Very High
7576-ASEJU,0,0,1,1,41,1,0,DSL,Yes,No,No,Yes,Yes,Yes,One year,1,Credit card (automatic),74.7,3187.65,0,0,4,Long-term,77.74756097560976,0,1,0,-3.0475609756097555,High
9058-HRZSV,0,1,1,0,65,1,0,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,94.4,6126.15,0,0,4,Long-term,94.24846153846153,1,1,1,0.15153846153847894,Very High
4522-AKYLR,0,1,0,0,13,1,0,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,54.8,731.3,0,0,2,Loyal,56.25384615384615,0,0,0,-1.4538461538461505,Medium
0221-WMXNQ,1,1,0,0,4,1,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.35,273.4,0,0,1,New,68.35,1,0,0,7.0,Low
0303-UNCIP,1,0,0,0,41,1,1,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,65.0,2531.8,0,0,2,Long-term,61.75121951219513,1,0,0,3.248780487804872,High
9947-OTFQU,1,1,0,0,15,1,0,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.4,1074.3,1,0,1,Loyal,71.61999999999999,1,0,0,2.7800000000000153,Medium
0322-YINQP,1,0,0,0,1,1,0,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,48.55,48.55,1,0,1,New,48.55,0,0,0,0.0,Low
0959-WHOKV,1,0,0,0,42,1,1,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Electronic check,99.0,4298.45,0,0,4,Long-term,102.34404761904761,0,0,0,-3.3440476190476147,Very High
4075-JFPGR,0,0,1,0,51,1,0,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Electronic check,93.5,4619.55,0,0,4,Long-term,90.57941176470588,1,1,1,2.920588235294119,Very High
